,kaisai_nen,kaisai_tsukihi,keibajo_code,kaisai_kai,kaisai_nichime,race_bango,wakuban,umaban,ketto_toroku_bango,bamei,umakigo_code,seibetsu_code,hinshu_code,moshoku_code,barei,tozai_shozoku_code,chokyoshi_code,banushi_code,banushimei,futan_juryo,blinker_shiyo_kubun,kishu_code,kishumei_ryakusho,kishu_minarai_code,bataiju,zogen_fugo,zogen_sa,ijo_kubun_code,nyusen_juni,kakutei_chakujun,dochaku_kubun,dochaku_tosu,soha_time,chakusa_code_1,chakusa_code_2,chakusa_code_3,corner_1,corner_2,corner_3,corner_4,tansho_odds,tansho_ninkijun,kakutoku_honshokin,kakutoku_fukashokin,kohan_4f,kohan_3f,aiteuma_joho_1,aiteuma_joho_2,aiteuma_joho_3,time_sa,record_koshin_kubun,kyakushitsu_hantei
774,2023,921,48,13,2,6,5,5,2020104820,フラッシュドロー　　　　　　　　　　,0,2,1,3,3,3,20728,0,溝端　二三雄　　　　　　　　　　　　　　　　　　　　　　　　　　,520,0,20628,木之前葵,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
775,2023,921,48,13,2,6,5,6,2020104619,アイファーニケ　　　　　　　　　　　,0,2,1,1,3,3,20673,119007,中島　稔　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5370,大畑雅章,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
776,2023,921,48,13,2,6,6,7,2020102590,ファゼドール　　　　　　　　　　　　,0,2,1,3,3,3,5200,0,寒川　太一　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5632,浅野皓大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
777,2023,921,48,13,2,6,6,8,2020103449,スミレブーケ　　　　　　　　　　　　,0,2,1,3,3,3,5270,830800,ファーストビジョン　　　　　　　　　　　　　　　　　　　　　　　,540,0,21236,村上弘樹,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
778,2023,921,48,13,2,6,7,9,2020104471,ウインユニバース　　　　　　　　　　,0,1,1,3,3,3,5178,875800,ＪＰＮ技研　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,20494,友森翔太,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
779,2023,921,48,13,2,6,7,10,2020106451,コーヒーカフェ　　　　　　　　　　　,0,1,1,4,3,3,5668,261033,谷　謙介　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,20606,丸山真一,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
780,2023,921,48,13,2,6,8,11,2020100352,プレザントアンクル　　　　　　　　　,0,3,1,3,3,3,5200,0,広瀬　将嗣　　　　　　　　　　　　　　　　　　　　　　　　　　　,530,0,21351,大畑慧悟,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
781,2023,921,48,13,2,6,8,12,2020101279,レオニーノ　　　　　　　　　　　　　,0,3,1,3,3,3,5230,0,蟹江　知彦　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5324,丹羽克輝,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
782,2023,921,48,13,2,7,1,1,2019103279,ゴッドレイジング　　　　　　　　　　,0,2,1,3,4,3,5357,0,伊藤　雅康　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,20258,加藤利征,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
783,2023,921,48,13,2,7,2,2,2019104289,パピタ　　　　　　　　　　　　　　　,0,1,1,4,4,3,823,755800,大勇　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5324,丹羽克輝,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
784,2023,921,48,13,2,7,3,3,2018106884,ラフカットジュエル　　　　　　　　　,0,2,1,3,5,3,5486,802008,道地　房男　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,20606,丸山真一,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
785,2023,921,48,13,2,7,4,4,2019101822,キタノフランクース　　　　　　　　　,0,2,1,3,4,3,20721,0,北所　拓也　　　　　　　　　　　　　　　　　　　　　　　　　　　,520,0,20628,木之前葵,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
786,2023,921,48,13,2,7,5,5,2019100489,セイウンフィーバー　　　　　　　　　,0,1,1,7,4,3,20720,0,和氣　竜彦　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5489,今井貴大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
787,2023,921,48,13,2,7,5,6,2017104088,バラノロンド　　　　　　　　　　　　,0,2,1,1,6,3,20659,414031,宮田　大三　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,20334,横井将人,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
788,2023,921,48,13,2,7,6,7,2018103232,メモリーエアシップ　　　　　　　　　,0,1,1,3,5,3,5281,351800,シンザンクラブ　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5370,大畑雅章,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
789,2023,921,48,13,2,7,6,8,2018100453,ウプサラ　　　　　　　　　　　　　　,0,2,1,3,5,3,5274,0,小出水　正男　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5638,塚本征吾,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
790,2023,921,48,13,2,7,7,9,2019106026,クイーンアント　　　　　　　　　　　,0,2,1,5,4,3,20720,0,石澤　純平　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5557,加藤聡一,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
791,2023,921,48,13,2,7,7,10,2019110030,フィトック　　　　　　　　　　　　　,0,1,1,1,4,3,5486,266033,西村　健　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5053,丸野勝虎,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
792,2023,921,48,13,2,7,8,11,2016101959,ニッチモサッチモ　　　　　　　　　　,0,3,1,1,7,3,5668,149033,内田　玄祥　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5632,浅野皓大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
793,2023,921,48,13,2,7,8,12,2019102804,マジックスパート　　　　　　　　　　,0,2,1,3,4,3,5242,598002,日向　均　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5171,岡部誠　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
794,2023,921,48,13,2,8,1,1,2016104521,ウォーターリベルテ　　　　　　　　　,0,1,1,3,7,3,5281,312006,山岡　正人　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,20494,友森翔太,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
795,2023,921,48,13,2,8,2,2,2018100463,セイエクシード　　　　　　　　　　　,0,1,1,4,5,3,20673,376008,金田　成基　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5053,丸野勝虎,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
796,2023,921,48,13,2,8,3,3,2017102061,ゴラッソゴール　　　　　　　　　　　,0,1,1,3,6,3,823,0,錦見　日出雄　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,20258,加藤利征,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
797,2023,921,48,13,2,8,4,4,2017104319,ビックバレリーナ　　　　　　　　　　,0,2,1,4,6,3,5486,317008,大西　和子　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5370,大畑雅章,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
798,2023,921,48,13,2,8,5,5,2017102482,ザビーチ　　　　　　　　　　　　　　,0,2,1,4,6,3,20659,0,武村　學　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5543,山田祥雄,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
799,2023,921,48,13,2,9,1,1,2019110070,ララガルグイユ　　　　　　　　　　　,0,1,1,3,4,2,1170,851800,フジイ興産　　　　　　　　　　　　　　　　　　　　　　　　　　　,570,0,1125,国分優作,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
800,2023,921,48,13,2,9,2,2,2016104144,マブイーグル　　　　　　　　　　　　,0,1,1,4,7,3,5668,0,橘　勝年　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,21351,大畑慧悟,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
801,2023,921,48,13,2,9,3,3,2017110070,モズプラチナ　　　　　　　　　　　　,0,1,1,7,6,3,5486,0,藤田　司　　　　　　　　　　　　　　　　　　　　　　　　　　　　,570,0,5638,塚本征吾,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
802,2023,921,48,13,2,9,4,4,2017103351,グラスピエーナ　　　　　　　　　　　,0,2,1,1,6,3,5279,0,後藤　武久　　　　　　　　　　　　　　　　　　　　　　　　　　　,530,0,5196,宮下瞳　,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
803,2023,921,48,13,2,9,5,5,2019104126,ミアステラ　　　　　　　　　　　　　,0,1,1,1,4,2,1032,548033,奥　裕嗣　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,1200,西塚洸二,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
804,2023,921,48,13,2,9,6,6,2019103962,サトミン　　　　　　　　　　　　　　,0,2,1,7,4,3,5242,425031,田代　洋己　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5053,丸野勝虎,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
805,2023,921,48,13,2,9,7,7,2020104034,バブルアップハート　　　　　　　　　,0,1,1,1,3,2,1135,65803,京都ホースレーシング　　　　　　　　　　　　　　　　　　　　　　,520,0,1187,永島まな,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
806,2023,921,48,13,2,9,7,8,2018101371,マリオンエール　　　　　　　　　　　,0,2,1,3,5,2,1042,66700,サン　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5171,岡部誠　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
807,2023,921,48,13,2,9,8,9,2018104582,ハローマイキー　　　　　　　　　　　,0,1,1,3,5,3,20673,381031,小林　誠　　　　　　　　　　　　　　　　　　　　　　　　　　　　,570,0,5489,今井貴大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
808,2023,921,48,13,2,9,8,10,2019102874,ナオミニデレデレヤ　　　　　　　　　,0,2,1,1,4,0,20725,915008,塩澤　正樹　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,1102,北村友一,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
809,2023,921,48,13,2,10,1,1,2019101632,ホットジュエル　　　　　　　　　　　,0,2,1,1,4,3,5230,0,小林　哲弘　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5633,加茂飛翔,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
810,2023,921,48,13,2,10,2,2,2017105885,アークストーン　　　　　　　　　　　,0,2,1,1,6,3,5668,0,ＡＨＣ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5632,浅野皓大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
811,2023,921,48,13,2,10,3,3,2017104553,ラパウィラ　　　　　　　　　　　　　,0,1,1,7,6,3,20720,0,トニーホースコーポレ　　　　　　　　　　　　　　　　　　　　　　,560,0,5617,浜尚美　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
812,2023,921,48,13,2,10,4,4,2019101849,フェノメーヌ　　　　　　　　　　　　,0,2,1,5,4,3,5200,0,高井　孝二　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,1204,河原田菜,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
813,2023,921,48,13,2,10,5,5,2019103031,ロードアライアンス　　　　　　　　　,0,1,1,5,4,3,20659,228031,小橋　亮太　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,1186,角田大和,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
814,2023,921,48,13,2,10,6,6,2019106927,マルカフロンターレ　　　　　　　　　,0,1,1,3,4,3,5263,927033,日下部　猛　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,21339,中山蓮王,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
815,2023,921,48,13,2,10,7,7,2019102173,サノプリ　　　　　　　　　　　　　　,0,2,1,3,4,3,5270,830800,ファーストビジョン　　　　　　　　　　　　　　　　　　　　　　　,540,0,1191,松本大輝,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
816,2023,921,48,13,2,10,7,8,2016103830,トーセンバラライカ　　　　　　　　　,0,1,1,4,7,3,5131,0,紙谷　洋一　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,1187,永島まな,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
817,2023,921,48,13,2,10,8,9,2019103242,トーホウパラダイス　　　　　　　　　,0,2,1,1,4,3,5214,0,藤居　正樹　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,21351,大畑慧悟,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
818,2023,921,48,13,2,10,8,10,2018102543,ドナレイラニ　　　　　　　　　　　　,0,2,1,4,5,3,5177,0,豊原　純弥　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5635,長江慶悟,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
819,2023,921,48,13,2,11,1,1,2019106938,ブエナディオサ　　　　　　　　　　　,0,2,1,3,4,3,5486,0,川田　篤　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5617,浜尚美　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
820,2023,921,48,13,2,11,2,2,2019105471,サンパティーク　　　　　　　　　　　,0,2,1,4,4,3,5281,0,増田　兼良　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,1191,松本大輝,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
821,2023,921,48,13,2,11,3,3,2017103417,トミケンプラセール　　　　　　　　　,0,3,1,5,6,3,5263,228031,小橋　亮太　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,21339,中山蓮王,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
822,2023,921,48,13,2,11,4,4,2017104135,コーリンバニラ　　　　　　　　　　　,0,2,1,7,6,3,5242,872033,伊藤　恵介　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,1204,河原田菜,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
823,2023,921,48,13,2,11,5,5,2019101383,ピエナケープ　　　　　　　　　　　　,0,3,1,1,4,3,20673,266033,西村　健　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5633,加茂飛翔,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
824,2023,921,48,13,2,11,6,6,2019106303,サノワン　　　　　　　　　　　　　　,0,3,1,3,4,3,5270,830800,ファーストビジョン　　　　　　　　　　　　　　　　　　　　　　　,560,0,5632,浅野皓大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
825,2023,921,48,13,2,11,7,7,2019104741,クロステック　　　　　　　　　　　　,0,1,1,4,4,3,5200,110030,近藤　克麿　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,1186,角田大和,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
826,2023,921,48,13,2,11,7,8,2019102160,ヒメコマチ　　　　　　　　　　　　　,0,2,1,3,4,3,5346,873030,和田　博美　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,21351,大畑慧悟,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
827,2023,921,48,13,2,11,8,9,2018104388,アップメイヒメ　　　　　　　　　　　,0,2,1,1,5,3,5287,0,田口　順子　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,1187,永島まな,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
828,2023,921,48,13,2,11,8,10,2016103508,オーシャンブラック　　　　　　　　　,0,1,1,1,7,3,20659,0,中川　浩一郎　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5610,岡遼太郎,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
829,2023,921,48,13,2,12,1,1,2018105208,エルピス　　　　　　　　　　　　　　,0,1,1,6,5,3,5131,0,ＮＳＴ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5637,深沢杏花,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
830,2023,921,48,13,2,12,2,2,2017103894,キタノアゲイン　　　　　　　　　　　,0,2,1,1,6,3,5230,0,稲川　善裕　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5638,塚本征吾,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
831,2023,921,48,13,2,12,3,3,2019100509,ココヒメ　　　　　　　　　　　　　　,0,2,1,7,4,3,5671,343803,龍光　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,20334,横井将人,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
832,2023,921,48,13,2,12,4,4,2019106025,ダインスレイフ　　　　　　　　　　　,0,2,1,3,4,3,20721,748031,吉田　哲　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5489,今井貴大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
833,2023,921,48,13,2,12,5,5,2019106489,シルヴァリリーヴス　　　　　　　　　,0,2,1,7,4,3,5274,0,小出水　正男　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5632,浅野皓大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
